cross_id,_id,river_definitions.is_api_v2,river_definitions.river_modified_date,river_definitions.river_time_created,river_definitions.scheduled_time,river_definitions.updated_by_name,river_definitions.river_type_title,river_definitions.river_name,river_definitions.river_status,river_definitions.subrivers_enabled,river_definitions.source.icon,river_definitions.source.name,river_definitions.source.size,river_definitions.river_insert_date,river_definitions.river_desc,river_definitions.river_time_updated,river_definitions.is_scheduled,river_definitions.river_type_id,river_definitions.group_id._id,river_definitions.group_id.name,river_definitions.river_type_icon_url,river_definitions.is_master_river,river_definitions.target.icon,river_definitions.target.name,river_definitions.target.size,river_definitions.target,river_definitions.source.title
64ff018d289937001060f106,64ff018d289937001060f106,False,2025-02-06T06:26:32.477000+00:00,2023-09-11T12:01:17.339000+00:00,,Aditya Pratap,Source to Target,ns_analytics_slob_report,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2023-09-11T12:01:17.339000+00:00,,2025-02-06T06:26:32.477000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
64c22b5a9c9f97001196eca1,64c22b5a9c9f97001196eca1,False,2025-02-06T06:23:29.318000+00:00,2023-07-27T08:31:22.354000+00:00,,Aditya Pratap,Source to Target,gs_installation_health_kpis_list_of_sa,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2023-07-27T08:31:22.354000+00:00,,2025-02-06T06:23:29.318000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
67052f022a6828131d7ef9c1,67052f022a6828131d7ef9c1,False,2025-02-05T09:54:09.468000+00:00,2024-10-08T13:09:22.507000+00:00,,Nadav Dishon,Logic River,dwh_fact_user_activities,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-10-08T13:09:22.507000+00:00,,2025-02-05T09:54:09.468000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
67641548a153a7129fbe1c4c,67641548a153a7129fbe1c4c,False,2025-02-05T09:20:34.493000+00:00,2024-12-19T12:44:56.312000+00:00,,Nadav Dishon,Logic River,first_status_connection_event,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-12-19T12:44:56.312000+00:00,,2025-02-05T09:20:34.493000+00:00,False,logic,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.console.rivery.io/logic.png,False,,,,,
611113496ec0d60f9bbc5c7d,611113496ec0d60f9bbc5c7d,False,2025-02-04T08:13:48.266000+00:00,2021-08-09T11:36:41.965000+00:00,0 0 3 1/1 * * *,Nadav Dishon,Logic River,Daily Run,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2021-08-09T11:36:41.965000+00:00,,2025-02-04T08:13:48.266000+00:00,True,logic,6111160d6ec0d61a5fe55edd,Orchestrator,https://static-assets.console.rivery.io/logic.png,False,,,,,
67598db56803f7f4e453f137,67598db56803f7f4e453f137,False,2025-02-04T07:40:46.529000+00:00,2024-12-11T13:03:49.622000+00:00,,Nadav Dishon,Logic River,dwh_fact_hw_devices_consumption_tracking,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-12-11T13:03:49.622000+00:00,,2025-02-04T07:40:46.529000+00:00,False,logic,62d96704c8b80e0014787905,Snapshot & Aggregation Tables,https://static-assets.console.rivery.io/logic.png,False,,,,,
66eac13ca4ef445761486395,66eac13ca4ef445761486395,False,2025-02-03T08:49:39.134000+00:00,2024-09-18T12:02:04.248000+00:00,,Nadav Dishon,Logic River,dwh_fact_tickets,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-09-18T12:02:04.248000+00:00,,2025-02-03T08:49:39.134000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
672a09f8547391bf040b3885,672a09f8547391bf040b3885,False,2025-01-31T09:05:35.325000+00:00,2024-11-05T12:05:12.066000+00:00,,Aditya Pratap,Source to Target,ns_serial_number_tracker_if_monthly,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2024-11-05T12:05:12.066000+00:00,,2025-01-31T09:05:35.325000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6798e8b67a9d9fbcc6996858,6798e8b67a9d9fbcc6996858,False,2025-01-31T09:04:03.759000+00:00,2025-01-28T14:24:54.412000+00:00,,Aditya Pratap,Source to Target,sisense_cubes_metadata,active,,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2025-01-28T14:24:54.412000+00:00,,2025-01-31T09:04:03.759000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
679889f6e861684e1d90da78,679889f6e861684e1d90da78,False,2025-01-31T08:56:21.720000+00:00,2025-01-28T07:40:38.608000+00:00,,Aditya Pratap,Logic River,sisense_cubes_tables_and_columns,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2025-01-28T07:40:38.608000+00:00,,2025-01-31T08:56:21.720000+00:00,False,logic,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.console.rivery.io/logic.png,False,,,,,
679388b6558728773643222e,679388b6558728773643222e,False,2025-01-30T06:50:09.163000+00:00,2025-01-24T12:33:58.460000+00:00,,Aditya Pratap,Source to Target,sisense_dashboards,active,,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2025-01-24T12:33:58.460000+00:00,,2025-01-30T06:50:09.163000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6613cc14d259ef0368b33085,6613cc14d259ef0368b33085,False,2025-01-30T05:02:00.005000+00:00,2024-04-08T10:51:00.329000+00:00,,Aditya Pratap,Source to Target,monday_machines_failure_repository,active,,https://static-assets.console.rivery.io/monday.png,monday.com,50.0,2024-04-08T10:51:00.329000+00:00,,2025-01-30T05:02:00.005000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
621cc69819694a5fc05ab837,621cc69819694a5fc05ab837,False,2025-01-30T05:01:09.465000+00:00,2022-02-28T12:56:56.561000+00:00,,Aditya Pratap,Logic River,dwh_dim_users,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-02-28T12:56:56.561000+00:00,,2025-01-30T05:01:09.465000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
67923630849e06b36ded9a40,67923630849e06b36ded9a40,False,2025-01-29T14:28:27.537000+00:00,2025-01-23T12:29:36.377000+00:00,,Aditya Pratap,Source to Target,sisense_users,active,,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2025-01-23T12:29:36.377000+00:00,,2025-01-29T14:28:27.537000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6796f17c55872877364328ad,6796f17c55872877364328ad,False,2025-01-28T18:10:05.314000+00:00,2025-01-27T02:37:48.219000+00:00,,Aditya Pratap,Logic River,bigquery_tables_rowcount,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2025-01-27T02:37:48.219000+00:00,,2025-01-28T18:10:05.314000+00:00,False,logic,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.console.rivery.io/logic.png,False,,,,,
6798e7ffe861684e1d90de3d,6798e7ffe861684e1d90de3d,False,2025-01-28T17:42:43.806000+00:00,2025-01-28T14:21:51.318000+00:00,,Aditya Pratap,Action River,sisense_cube_metadata_api,active,,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,REST Action,,2025-01-28T14:21:51.318000+00:00,,2025-01-28T17:42:43.806000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,REST Action
679237e8ff41698b672a6fa4,679237e8ff41698b672a6fa4,False,2025-01-27T18:42:59.800000+00:00,2025-01-23T12:36:56.813000+00:00,,Aditya Pratap,Action River,sisense_dashboards_api,active,,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,REST Action,,2025-01-23T12:36:56.813000+00:00,,2025-01-27T18:42:59.800000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,REST Action
67978b282d61f20202856c58,67978b282d61f20202856c58,False,2025-01-27T13:41:32.967000+00:00,2025-01-27T13:33:28.589000+00:00,0 0 0/1 * * * *,Nadav Dishon,Logic River,Hourly Run (Dims),active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2025-01-27T13:33:28.589000+00:00,,2025-01-27T13:41:32.967000+00:00,True,logic,6111160d6ec0d61a5fe55edd,Orchestrator,https://static-assets.console.rivery.io/logic.png,False,,,,,
6796fbcab428068e79b6de05,6796fbcab428068e79b6de05,False,2025-01-27T03:21:55.672000+00:00,2025-01-27T03:21:46.344000+00:00,,Aditya Pratap,Source to Target,sisense_datacubes,active,,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2025-01-27T03:21:46.344000+00:00,,2025-01-27T03:21:55.672000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6796f97daa9fcf5501168c2a,6796f97daa9fcf5501168c2a,False,2025-01-27T03:11:57.613000+00:00,2025-01-27T03:11:57.613000+00:00,,Aditya Pratap,Action River,sisense_datacubes_api,active,,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,REST Action,,2025-01-27T03:11:57.613000+00:00,,2025-01-27T03:11:57.613000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,REST Action
6791df619b7c035cb5f3bf0f,6791df619b7c035cb5f3bf0f,False,2025-01-23T12:24:33.208000+00:00,2025-01-23T06:19:13.727000+00:00,,Aditya Pratap,Action River,rivers_list_api,active,,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,REST Action,,2025-01-23T06:19:13.727000+00:00,,2025-01-23T12:24:33.208000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,REST Action
6792320ac99d16f2bb0b0e26,6792320ac99d16f2bb0b0e26,False,2025-01-23T12:12:22.635000+00:00,2025-01-23T12:11:54.084000+00:00,,Aditya Pratap,Source to Target,rivers_list,active,,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2025-01-23T12:11:54.084000+00:00,,2025-01-23T12:12:22.635000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
67922915f41be83caef16ad4,67922915f41be83caef16ad4,False,2025-01-23T11:51:58.157000+00:00,2025-01-23T11:33:41.867000+00:00,,Aditya Pratap,Action River,sisense_users_api,active,,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,REST Action,,2025-01-23T11:33:41.867000+00:00,,2025-01-23T11:51:58.157000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,REST Action
6570592bbb3690e3fc2557e6,6570592bbb3690e3fc2557e6,False,2025-01-23T11:51:02.777000+00:00,2023-12-06T11:21:15.612000+00:00,,Dov Stern,Source to Target,mongo_machine_configurations,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2023-12-06T11:21:15.612000+00:00,,2025-01-23T11:51:02.777000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
61db1eaa19694a2942f64810,61db1eaa19694a2942f64810,False,2025-01-23T07:39:39.918000+00:00,2022-01-09T17:43:06.985000+00:00,,Nadav Dishon,Source to Target,SalesForce_multiRiver,active,,https://static-assets.console.rivery.io/sf.png,Salesforce,48.0,2022-01-09T17:43:06.985000+00:00,,2025-01-23T07:39:39.918000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
65cdd24a6b99497b9a513916,65cdd24a6b99497b9a513916,False,2025-01-16T06:17:36.445000+00:00,2024-02-15T08:58:50.653000+00:00,,Aditya Pratap,Source to Target,ns_as_if_actual,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2024-02-15T08:58:50.653000+00:00,,2025-01-16T06:17:36.445000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
65cdd11c750ed4971b0e875b,65cdd11c750ed4971b0e875b,False,2025-01-16T06:17:08.607000+00:00,2024-02-15T08:53:48.590000+00:00,,Aditya Pratap,Source to Target,ns_as_so_actuals,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2024-02-15T08:53:48.590000+00:00,,2025-01-16T06:17:08.607000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
62f4d6d39f02780011a02907,62f4d6d39f02780011a02907,False,2025-01-16T06:14:13.008000+00:00,2022-08-11T10:15:47.824000+00:00,,Aditya Pratap,Source to Target,ns_lt_vs_requested_date,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2022-08-11T10:15:47.824000+00:00,,2025-01-16T06:14:13.008000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
61d4059419694a74a108b33c,61d4059419694a74a108b33c,False,2025-01-16T06:13:42.675000+00:00,2022-01-04T08:30:12.401000+00:00,,Aditya Pratap,Source to Target,mongo_users,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-04T08:30:12.401000+00:00,,2025-01-16T06:13:42.675000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
61d6addf19694a0fa9471cc1,61d6addf19694a0fa9471cc1,False,2025-01-16T06:13:32.315000+00:00,2022-01-06T08:52:47.790000+00:00,,Aditya Pratap,Source to Target,mongo_machines,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-06T08:52:47.790000+00:00,,2025-01-16T06:13:32.315000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6666f28086ce0c094e110a23,6666f28086ce0c094e110a23,False,2025-01-16T06:13:14.493000+00:00,2024-06-10T12:33:04.670000+00:00,,Aditya Pratap,Source to Target,mongo_ai_machines,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2024-06-10T12:33:04.670000+00:00,,2025-01-16T06:13:14.493000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66abd18d23a163b72c90ee66,66abd18d23a163b72c90ee66,False,2025-01-16T06:09:48.623000+00:00,2024-08-01T18:18:53.335000+00:00,,Aditya Pratap,Source to Target,mongo_detection_resolution,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2024-08-01T18:18:53.335000+00:00,,2025-01-16T06:09:48.623000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66e28911350457628f6363e2,66e28911350457628f6363e2,False,2025-01-16T06:06:43.557000+00:00,2024-09-12T06:24:17.204000+00:00,,Aditya Pratap,Source to Target,mongo_tickets,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2024-09-12T06:24:17.204000+00:00,,2025-01-16T06:06:43.557000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
666edf34d246652203f3ce40,666edf34d246652203f3ce40,False,2025-01-16T06:06:21.018000+00:00,2024-06-16T12:48:52.355000+00:00,,Aditya Pratap,Source to Target,mongo_machine_deployments,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2024-06-16T12:48:52.355000+00:00,,2025-01-16T06:06:21.018000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
62e64847fff5d9000fd926ba,62e64847fff5d9000fd926ba,False,2025-01-09T13:05:10.351000+00:00,2022-07-31T09:15:51.098000+00:00,,Nadav Dishon,Logic River,dwh_fact_machine_segments,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-07-31T09:15:51.098000+00:00,,2025-01-09T13:05:10.351000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
62872a00fc1e930014281578,62872a00fc1e930014281578,False,2025-01-09T11:35:31.274000+00:00,2022-05-20T05:41:20.593000+00:00,,Nadav Dishon,Logic River,dwh_fact_bookmarks,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-05-20T05:41:20.593000+00:00,,2025-01-09T11:35:31.274000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61dae22419694a7f060e5841,61dae22419694a7f060e5841,False,2025-01-09T11:34:18.882000+00:00,2022-01-09T13:24:52.594000+00:00,,Nadav Dishon,Source to Target,mongo_bookmarks,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-09T13:24:52.594000+00:00,,2025-01-09T11:34:18.882000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
62ac5f9e3e64cf0013565fe6,62ac5f9e3e64cf0013565fe6,False,2025-01-09T11:22:00.511000+00:00,2022-06-17T11:03:58.921000+00:00,,Nadav Dishon,Source to Target,mongo_machine_segments,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-06-17T11:03:58.921000+00:00,,2025-01-09T11:22:00.511000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
648ef4dfd0f06f001141f234,648ef4dfd0f06f001141f234,False,2025-01-08T04:54:56.940000+00:00,2023-06-18T12:13:19.838000+00:00,,Aditya Pratap,Source to Target,gs_companies_attention_points,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2023-06-18T12:13:19.838000+00:00,,2025-01-08T04:54:56.940000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6776755232cee75a94111181,6776755232cee75a94111181,False,2025-01-06T14:30:15.399000+00:00,2025-01-02T11:15:30.605000+00:00,,Aditya Pratap,Source to Target,gs_maintenance_forecast,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2025-01-02T11:15:30.605000+00:00,,2025-01-06T14:30:15.399000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6617c635d18eb58444d94225,6617c635d18eb58444d94225,False,2025-01-01T11:36:41.780000+00:00,2024-04-11T11:15:01.714000+00:00,,Dov Stern,Logic River,dwh_machines_failure_repository,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-04-11T11:15:01.714000+00:00,,2025-01-01T11:36:41.780000+00:00,False,logic,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.console.rivery.io/logic.png,False,,,,,
676c0b70868727b6a0cb55c1,676c0b70868727b6a0cb55c1,False,2024-12-25T13:41:04.369000+00:00,2024-12-25T13:08:51.430000+00:00,,Melissa Termin (Rivery Support),Action River,Untitled River 2024-12-25 15:00,active,,https://static-assets.console.rivery.io/actions.png ,Actions,32.0,2024-12-25T13:08:51.430000+00:00,,2024-12-25T13:41:04.369000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,
676c0b70868727b6a0cb55c0,676c0b70868727b6a0cb55c0,False,2024-12-25T13:41:04.364000+00:00,2024-12-25T13:14:09.638000+00:00,,Melissa Termin (Rivery Support),Source to Target,Melissa_test_for_pagination,active,,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2024-12-25T13:14:09.638000+00:00,,2024-12-25T13:41:04.364000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/snowflake.png,Snowflake,32.0,,
6655a4f6436d50cfcabf304a,6655a4f6436d50cfcabf304a,False,2024-12-12T06:22:50.138000+00:00,2024-05-28T09:33:42.541000+00:00,,Aditya Pratap,Logic River,dwh_snap_hw_devices_consumption_tracking,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-05-28T09:33:42.541000+00:00,,2024-12-12T06:22:50.138000+00:00,False,logic,62d96704c8b80e0014787905,Snapshot & Aggregation Tables,https://static-assets.console.rivery.io/logic.png,False,,,,,
630d6d1d1196ad000fffc118,630d6d1d1196ad000fffc118,False,2024-12-05T08:18:58.386000+00:00,2022-08-30T01:51:25.366000+00:00,,Leonid Portnoy,Logic River,dwh_fact_pod_vs_requested_ship_date,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-08-30T01:51:25.366000+00:00,,2024-12-05T08:18:58.386000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
62f4d50f851c75000f961a28,62f4d50f851c75000f961a28,False,2024-12-05T08:03:42.616000+00:00,2022-08-11T10:08:15.402000+00:00,,Leonid Portnoy,Source to Target,ns_pod_vs_requested_ship_date,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2022-08-11T10:08:15.402000+00:00,,2024-12-05T08:03:42.616000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6409d3979840870010a2be40,6409d3979840870010a2be40,False,2024-12-05T05:51:44.580000+00:00,2023-03-09T12:39:51.207000+00:00,,Aditya Pratap,Logic River,dwh_snap_inventory_coverage_ww,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2023-03-09T12:39:51.207000+00:00,,2024-12-05T05:51:44.580000+00:00,False,logic,62d96704c8b80e0014787905,Snapshot & Aggregation Tables,https://static-assets.console.rivery.io/logic.png,False,,,,,
